transaction_id,transaction_amount,transaction_hour,customer_age,account_age_days,num_previous_transactions,payment_method,device_type,distance_from_home_km,merchant_category,num_items,is_first_purchase,shipping_billing_match,customer_gender,day_of_week,avg_transaction_value_last_30_days,is_fraud
49557,213.26,6,60,2193,11,debit_card,desktop,74.19,electronics,2,0,1,M,Thursday,217.93,1
49558,9.39,6,19,635,12,credit_card,mobile,7.79,travel,4,0,1,F,Sunday,12.28,0
49559,20.33,11,23,1657,7,credit_card,desktop,47.16,home,1,0,1,F,Tuesday,21.96,0
49560,9.62,13,50,577,23,credit_card,mobile,4.87,toys,1,0,1,F,Thursday,5.82,0
49561,149.38,6,44,2775,16,paypal,mobile,12.08,home,5,0,1,F,Monday,121.89,0
49562,159.95,15,70,507,13,wallet,desktop,5.67,beauty,2,0,1,F,Tuesday,191.74,0
49563,138.18,11,29,1508,13,debit_card,desktop,1.38,home,1,0,1,F,Wednesday,140.79,0
49564,51.8,8,38,3095,12,credit_card,mobile,8.52,toys,3,0,1,M,Wednesday,59.4,0
49565,43.84,14,66,1968,18,credit_card,mobile,16.87,home,1,0,0,M,Thursday,48.11,0
49566,18.95,10,48,3184,18,credit_card,mobile,6.79,beauty,3,0,1,M,Saturday,24.58,0
49567,64.68,15,33,3423,13,wallet,mobile,7.6,clothing,6,0,1,M,Thursday,66.18,0
49568,8.32,0,22,1206,14,wallet,mobile,21.54,clothing,2,0,1,F,Sunday,6.33,0
49569,8.29,12,19,910,12,paypal,mobile,11.75,beauty,3,0,1,F,Sunday,7.94,0
49570,19.69,15,48,1884,19,credit_card,mobile,13.54,electronics,3,0,0,F,Tuesday,19.17,0
49571,197.75,9,59,1974,11,credit_card,mobile,15.13,home,1,0,1,F,Wednesday,269.55,0
49572,17.93,4,51,810,11,debit_card,desktop,23.55,clothing,1,0,0,F,Monday,16.47,0
49573,20.52,0,33,2284,17,credit_card,mobile,5.25,toys,2,0,0,M,Monday,18.07,1
49574,39.96,5,60,2326,8,credit_card,desktop,40.73,digital_goods,1,0,1,F,Sunday,55.72,0
49575,73.6,8,62,1009,14,wallet,desktop,24.66,clothing,1,0,1,M,Friday,86.38,0
49576,104.8,4,66,420,19,credit_card,mobile,4.53,beauty,1,0,1,Other,Sunday,97.42,0
49577,9.77,10,23,1554,15,paypal,tablet,18.45,groceries,3,0,0,F,Wednesday,6.66,0
49578,27.2,12,34,3579,13,debit_card,desktop,1.94,home,2,0,1,,Thursday,35.19,0
49579,37.51,21,46,3314,13,credit_card,mobile,35.72,electronics,4,0,1,M,Wednesday,37.98,0
49580,41.46,3,69,1311,11,credit_card,mobile,32.46,clothing,4,0,1,M,Sunday,50.17,0
49581,71.22,2,41,2327,19,wallet,desktop,4.98,home,1,0,1,F,Friday,86.8,0
49582,68.04,21,30,2980,17,debit_card,mobile,89.1,home,2,0,1,F,Tuesday,91.32,0
49583,30.74,13,54,1195,18,credit_card,mobile,3.42,home,3,0,1,F,Wednesday,35.22,0
49584,94.86,20,53,2592,16,credit_card,desktop,40.01,travel,3,0,1,M,Friday,61.05,1
49585,78.95,10,25,978,10,debit_card,tablet,55.86,digital_goods,4,0,1,,Tuesday,96.51,0
49586,72.85,22,52,3438,7,credit_card,desktop,38.98,toys,2,0,1,F,Sunday,100.31,0
49587,17.66,8,43,3,15,paypal,mobile,22.05,groceries,5,1,1,M,Monday,,0
49588,61.12,5,54,2201,14,credit_card,tablet,25.34,electronics,1,0,1,F,Tuesday,36.77,0
49589,99.84,4,29,431,12,debit_card,desktop,2.63,beauty,4,0,1,F,Monday,105.04,0
49590,17.92,23,70,3165,14,credit_card,mobile,3.48,home,3,0,1,F,Sunday,14.55,0
49591,34.18,3,48,1927,17,credit_card,mobile,3.25,digital_goods,3,0,0,M,Saturday,25.53,0
49592,143.27,11,27,1415,11,debit_card,mobile,5.14,electronics,3,1,1,M,Sunday,,0
49593,44.54,3,19,1074,18,paypal,mobile,35.11,toys,5,0,1,F,Thursday,58.62,0
49594,27.44,1,29,65,20,debit_card,mobile,4.98,travel,5,0,1,M,Thursday,23.01,0
49595,129.23,4,34,918,8,debit_card,mobile,3.57,home,4,0,1,M,Friday,159.38,0
49596,18.72,19,48,1503,17,debit_card,desktop,0.73,clothing,2,0,1,F,Thursday,17.06,0
49597,5.5,11,54,3003,21,credit_card,desktop,22.2,travel,2,0,1,M,Thursday,4.48,0
49598,13.75,23,21,2013,19,credit_card,mobile,0.35,electronics,1,0,1,F,Tuesday,13.0,0
49599,93.32,20,26,2573,14,credit_card,mobile,5.25,digital_goods,3,0,1,M,Monday,122.99,0
49600,50.44,7,40,1793,12,credit_card,desktop,11.46,groceries,3,0,0,M,Saturday,46.24,0
49601,32.08,11,47,2445,13,wallet,mobile,5.21,home,2,0,1,M,Wednesday,22.19,0
49602,86.59,16,55,2821,21,credit_card,tablet,8.73,electronics,2,0,0,Other,Wednesday,109.76,0
49603,35.41,13,71,1043,15,debit_card,mobile,39.87,travel,6,0,1,M,Friday,28.31,0
49604,23.99,0,22,2587,12,debit_card,mobile,10.59,groceries,2,0,1,F,Wednesday,15.76,0
49605,69.07,14,29,1434,11,credit_card,mobile,23.59,home,4,0,1,F,Friday,85.73,0
49606,20.45,9,25,2172,11,debit_card,desktop,28.32,clothing,5,0,1,F,Thursday,27.76,0
49607,48.92,20,52,1942,10,debit_card,desktop,10.66,digital_goods,1,0,1,F,Wednesday,67.8,0
49608,13.53,18,50,3049,16,credit_card,mobile,17.96,clothing,1,0,1,M,Thursday,17.01,0
49609,10.44,18,52,1189,17,debit_card,mobile,19.83,home,3,0,1,F,Wednesday,7.42,0
49610,12.61,14,56,414,13,debit_card,desktop,8.2,home,3,0,1,M,Thursday,8.76,0
49611,29.19,7,42,822,14,wallet,mobile,0.09,travel,6,0,1,M,Saturday,27.55,0
49612,15.67,0,47,2715,20,credit_card,desktop,0.88,beauty,6,0,1,Other,Wednesday,21.13,0
49613,16.12,15,37,1136,15,debit_card,tablet,14.4,groceries,3,0,1,M,Wednesday,16.59,0
49614,25.7,9,65,3446,11,credit_card,tablet,5.85,clothing,2,0,1,M,Sunday,31.04,0
49615,27.88,14,26,2918,14,wallet,desktop,2.1,electronics,1,0,1,M,Thursday,33.2,0
49616,6.35,22,68,844,16,paypal,mobile,0.31,electronics,5,0,1,M,Friday,6.46,0
49617,2.41,9,41,2876,21,debit_card,mobile,29.26,groceries,1,0,1,F,Thursday,3.23,0
49618,44.7,3,41,1519,17,paypal,tablet,2.53,home,1,0,1,M,Monday,36.42,0
49619,34.44,13,72,423,18,debit_card,mobile,15.9,electronics,5,0,1,M,Wednesday,21.31,0
49620,7.61,10,54,1936,15,credit_card,tablet,17.53,clothing,5,0,1,F,Saturday,7.14,0
49621,46.35,22,67,103,15,debit_card,tablet,1.13,travel,4,0,1,F,Saturday,48.76,1
49622,46.27,21,35,330,11,credit_card,mobile,8.54,digital_goods,3,0,1,M,Sunday,46.0,0
49623,22.15,0,49,38,9,credit_card,mobile,0.84,electronics,3,0,1,M,Friday,13.6,0
49624,212.59,13,40,993,12,credit_card,mobile,33.74,toys,6,0,1,F,Wednesday,250.69,0
49625,106.61,7,59,2012,13,credit_card,mobile,42.12,home,5,0,1,F,Thursday,87.17,0
49626,20.1,2,46,37,20,credit_card,desktop,13.47,home,1,0,1,F,Monday,15.62,0
49627,20.48,0,38,2599,11,credit_card,mobile,1.88,home,1,0,1,F,Saturday,28.52,0
49628,6.97,9,56,2174,12,paypal,desktop,28.73,groceries,3,0,1,Other,Tuesday,4.63,0
49629,101.97,20,48,2484,18,debit_card,mobile,12.08,toys,2,0,1,F,Sunday,62.07,0
49630,38.35,22,24,3469,14,wallet,mobile,36.21,electronics,2,0,1,M,Sunday,25.18,0
49631,68.24,3,67,1341,14,debit_card,mobile,8.15,electronics,4,0,1,F,Saturday,61.37,0
49632,3.55,21,37,3115,14,credit_card,mobile,38.58,toys,3,0,1,F,Saturday,3.59,0
49633,65.2,17,46,1638,14,paypal,mobile,40.33,beauty,1,0,0,M,Monday,71.49,0
49634,18.0,15,60,642,18,debit_card,mobile,0.84,clothing,3,0,1,M,Wednesday,13.54,0
49635,53.75,23,19,2122,14,paypal,desktop,8.24,home,5,0,1,M,Friday,33.47,0
49636,50.46,10,59,1383,15,debit_card,mobile,4.74,digital_goods,7,1,1,M,Monday,,0
49637,29.35,8,41,3455,19,credit_card,desktop,0.25,home,4,0,1,M,Saturday,18.53,0
49638,14.92,11,62,110,8,wallet,desktop,27.93,clothing,1,0,1,F,Saturday,19.27,0
49639,44.65,15,28,1512,14,credit_card,mobile,16.11,home,3,0,1,M,Sunday,52.56,0
49640,12.99,20,66,3286,16,credit_card,mobile,10.35,clothing,6,0,1,F,Sunday,15.56,0
49641,85.68,15,28,3002,15,credit_card,mobile,58.86,electronics,1,0,1,M,Thursday,95.21,0
49642,14.56,1,57,3466,22,credit_card,desktop,3.99,beauty,5,0,1,M,Saturday,16.16,0
49643,30.65,23,36,2850,15,credit_card,mobile,0.61,beauty,2,0,1,M,Sunday,29.66,0
49644,14.21,5,39,3236,14,credit_card,mobile,7.37,clothing,2,0,1,M,Tuesday,11.61,0
49645,35.12,21,33,2627,15,wallet,desktop,3.78,electronics,5,0,1,F,Tuesday,25.77,0
49646,10.68,21,55,93,9,credit_card,mobile,25.8,digital_goods,5,0,1,M,Monday,12.82,0
49647,13.34,10,64,2665,13,credit_card,desktop,0.92,clothing,5,0,1,F,Wednesday,8.19,0
49648,297.24,15,30,3560,9,credit_card,mobile,7.11,digital_goods,2,0,1,M,Tuesday,240.75,0
49649,69.7,1,47,2515,14,paypal,mobile,7.3,electronics,4,0,1,M,Monday,76.57,0
49650,43.36,1,21,3143,15,debit_card,mobile,11.32,clothing,3,0,1,F,Thursday,51.0,0
49651,50.1,14,44,91,10,credit_card,tablet,12.1,clothing,1,0,1,M,Thursday,40.19,0
49652,40.68,2,44,629,19,paypal,tablet,0.49,groceries,5,0,1,M,Monday,35.74,0
49653,27.42,15,47,1595,20,credit_card,mobile,24.74,digital_goods,6,0,1,M,Monday,27.4,0
49654,63.86,8,60,1419,12,wallet,mobile,150.39,digital_goods,2,0,1,M,Tuesday,70.94,0
49655,13.11,10,63,2910,6,credit_card,desktop,3.53,toys,3,0,1,F,Thursday,17.2,0
49656,147.75,9,68,2801,20,paypal,mobile,8.7,groceries,3,0,1,F,Sunday,125.0,0
49657,33.8,18,61,1707,13,credit_card,desktop,10.01,groceries,1,0,1,M,Tuesday,40.46,0
49658,66.8,9,49,2647,17,debit_card,desktop,39.84,electronics,3,0,1,F,Tuesday,57.99,0
49659,144.51,13,18,2872,13,credit_card,desktop,43.7,groceries,1,0,1,M,Saturday,151.78,0
49660,48.97,7,44,2438,15,debit_card,mobile,0.66,toys,2,0,1,F,Saturday,59.86,0
49661,13.32,18,71,2526,19,debit_card,mobile,12.94,electronics,5,0,1,M,Thursday,14.98,0
49662,101.45,6,68,803,7,debit_card,mobile,4.26,clothing,3,0,1,F,Wednesday,139.15,0
49663,163.4,1,64,2786,15,credit_card,desktop,10.61,groceries,2,0,1,M,Saturday,106.28,0
49664,4.28,4,25,2774,17,credit_card,desktop,9.57,home,3,0,1,F,Tuesday,4.88,0
49665,27.06,6,60,2553,22,credit_card,tablet,33.71,home,4,0,1,F,Saturday,21.53,0
49666,40.1,8,22,2239,17,debit_card,mobile,34.85,beauty,1,0,1,F,Wednesday,27.44,0
49667,23.01,3,68,1098,10,credit_card,mobile,51.98,electronics,4,0,1,F,Thursday,24.4,1
49668,8.62,21,41,2250,14,paypal,mobile,8.02,groceries,6,0,1,F,Saturday,6.38,0
49669,12.39,9,62,1545,19,wallet,mobile,8.49,travel,6,0,1,F,Sunday,14.75,0
49670,4.72,2,26,1633,9,credit_card,mobile,49.35,home,5,0,1,F,Sunday,4.03,0
49671,77.88,9,34,854,18,credit_card,desktop,35.09,electronics,4,0,1,M,Wednesday,85.47,0
49672,118.34,21,74,2430,16,wallet,mobile,4.63,beauty,3,0,1,M,Saturday,104.81,0
49673,116.7,18,28,2520,30,credit_card,mobile,50.06,electronics,1,0,0,F,Tuesday,88.43,0
49674,29.09,10,37,2940,13,credit_card,mobile,6.02,electronics,6,0,1,F,Sunday,36.67,0
49675,39.33,13,32,915,22,credit_card,tablet,20.16,clothing,7,0,1,F,Friday,50.8,1
49676,87.35,20,37,425,22,credit_card,tablet,28.12,clothing,3,0,1,,Monday,120.73,0
49677,23.74,21,71,1968,8,credit_card,mobile,9.66,home,1,0,1,M,Wednesday,25.26,0
49678,11.6,9,65,1280,18,credit_card,desktop,24.32,clothing,2,0,1,F,Thursday,10.31,0
49679,16.93,5,71,431,14,debit_card,desktop,18.85,groceries,4,0,1,F,Tuesday,12.81,1
49680,35.71,12,62,448,18,credit_card,mobile,15.12,groceries,2,0,1,F,Tuesday,28.78,0
49681,14.68,3,51,3317,14,credit_card,desktop,3.36,groceries,1,0,1,F,Tuesday,18.71,0
49682,48.1,21,19,2313,18,credit_card,mobile,8.91,electronics,4,0,1,F,Monday,62.77,0
49683,7.73,14,71,2425,11,wallet,desktop,4.2,digital_goods,3,0,0,M,Tuesday,8.64,1
49684,23.51,21,63,3258,18,credit_card,mobile,11.81,electronics,1,0,1,F,Sunday,23.61,0
49685,44.95,19,23,1125,20,credit_card,mobile,30.87,clothing,6,0,1,M,Tuesday,27.39,0
49686,34.21,12,46,2281,16,paypal,desktop,7.91,clothing,3,0,1,M,Wednesday,33.75,0
49687,14.37,6,45,2851,12,credit_card,mobile,21.3,electronics,4,0,1,M,Wednesday,15.74,0
49688,62.49,22,36,980,12,credit_card,mobile,0.77,beauty,1,0,1,Other,Thursday,75.65,0
49689,38.96,22,24,1425,13,debit_card,desktop,5.44,clothing,3,0,1,F,Tuesday,30.0,0
49690,3.71,13,51,2742,10,debit_card,mobile,20.11,electronics,3,0,1,F,Sunday,4.64,0
49691,47.24,21,68,2243,12,debit_card,mobile,9.73,electronics,2,1,1,M,Wednesday,,0
49692,19.64,11,70,2328,14,paypal,mobile,21.05,clothing,7,0,0,M,Wednesday,24.29,0
49693,17.73,7,48,2412,17,credit_card,desktop,13.99,electronics,1,0,1,F,Saturday,13.56,0
49694,13.07,18,67,28,14,credit_card,mobile,19.37,home,4,1,1,M,Sunday,,0
49695,10.99,1,46,1432,14,credit_card,desktop,33.41,electronics,2,0,1,F,Monday,9.41,0
49696,36.84,19,61,3323,19,credit_card,mobile,11.47,electronics,4,0,1,M,Thursday,43.95,0
49697,51.73,10,27,583,10,paypal,mobile,26.12,groceries,4,0,1,F,Wednesday,71.95,0
49698,34.92,12,53,3609,12,credit_card,mobile,4.81,digital_goods,1,0,1,F,Sunday,44.34,0
49699,77.44,8,62,3192,14,credit_card,mobile,23.16,digital_goods,2,0,1,M,Saturday,90.17,0
49700,53.59,23,54,3065,12,paypal,mobile,16.43,digital_goods,1,0,1,M,Friday,39.25,0
49701,4.03,9,18,1092,12,credit_card,desktop,8.27,electronics,3,0,1,M,Thursday,2.94,1
49702,11.98,23,28,2463,16,debit_card,desktop,6.04,travel,4,0,1,F,Friday,15.85,0
49703,98.34,23,22,829,14,debit_card,mobile,43.94,toys,1,0,1,F,Thursday,95.58,0
49704,8.42,8,40,737,15,wallet,mobile,4.81,toys,2,0,1,F,Wednesday,9.99,0
49705,1.94,12,37,453,19,credit_card,mobile,12.18,home,5,0,1,M,Sunday,1.79,0
49706,187.06,12,62,1691,14,debit_card,desktop,34.86,beauty,2,0,1,M,Sunday,197.15,0
49707,40.31,21,38,2342,11,debit_card,mobile,3.79,electronics,2,0,1,M,Tuesday,25.9,0
49708,15.13,13,32,158,19,credit_card,mobile,1.16,home,4,0,1,M,Thursday,11.65,0
49709,12.83,16,54,2966,17,wallet,desktop,11.87,home,4,0,1,,Tuesday,11.18,0
49710,56.23,11,70,1442,14,credit_card,tablet,14.41,travel,5,0,1,M,Wednesday,43.1,0
49711,48.33,22,23,275,14,credit_card,desktop,24.1,travel,3,0,1,M,Saturday,58.46,0
49712,41.56,21,70,2596,20,debit_card,desktop,10.96,home,4,0,0,M,Thursday,32.11,0
49713,24.81,5,66,511,9,debit_card,mobile,14.48,groceries,1,0,0,F,Tuesday,26.25,0
49714,8.33,6,54,2370,14,debit_card,mobile,7.3,home,1,0,1,F,Tuesday,6.48,0
49715,28.91,15,47,1879,22,credit_card,mobile,4.26,digital_goods,1,1,1,F,Wednesday,,0
49716,86.93,14,41,3548,17,paypal,mobile,2.63,clothing,2,0,1,M,Tuesday,86.33,0
49717,17.43,5,54,2686,17,credit_card,desktop,1.53,electronics,3,0,1,M,Saturday,12.71,0
49718,54.66,21,48,116,12,debit_card,mobile,29.89,clothing,5,0,1,M,Wednesday,46.67,0
49719,19.99,7,62,2148,12,credit_card,desktop,12.21,home,2,0,1,F,Sunday,18.78,0
49720,66.77,14,26,2108,16,debit_card,mobile,14.4,groceries,1,0,1,Other,Wednesday,51.38,0
49721,11.25,13,73,479,12,debit_card,mobile,7.56,groceries,1,0,1,M,Thursday,7.43,0
49722,30.38,1,52,493,12,credit_card,desktop,18.16,groceries,1,0,1,F,Tuesday,21.9,0
49723,47.3,20,68,1450,16,debit_card,desktop,33.5,home,3,0,1,Other,Saturday,30.81,0
49724,15.25,23,69,3558,19,credit_card,tablet,19.96,clothing,5,0,1,M,Saturday,12.37,0
49725,43.06,7,49,3459,10,credit_card,mobile,31.93,electronics,10,0,1,M,Thursday,47.42,1
49726,29.09,6,56,2328,12,credit_card,tablet,54.18,home,1,0,1,F,Saturday,32.06,0
49727,28.67,20,33,2043,11,credit_card,mobile,29.64,home,3,1,1,F,Saturday,,0
49728,15.21,0,57,2729,13,credit_card,desktop,71.0,beauty,8,0,1,F,Sunday,14.4,0
49729,81.23,3,66,2167,17,debit_card,mobile,6.81,beauty,2,0,1,F,Sunday,81.44,0
49730,11.64,0,34,2903,13,paypal,tablet,35.93,clothing,4,0,1,F,Thursday,14.99,0
49731,39.64,3,57,938,12,debit_card,mobile,35.1,beauty,2,0,1,M,Friday,38.72,0
49732,12.82,21,22,2223,14,debit_card,mobile,6.1,home,3,0,1,F,Friday,17.77,0
49733,28.05,1,38,1819,13,credit_card,mobile,5.14,electronics,3,0,1,F,Tuesday,26.59,0
49734,56.99,16,68,2343,13,debit_card,mobile,21.42,toys,2,0,1,F,Friday,61.4,0
49735,22.45,19,31,474,14,debit_card,desktop,35.03,electronics,2,0,1,F,Sunday,14.41,0
49736,1.38,16,64,1383,19,credit_card,mobile,17.52,clothing,2,0,1,F,Wednesday,1.9,0
49737,7.81,14,69,1926,19,paypal,tablet,8.05,home,3,0,1,M,Friday,6.48,0
49738,3.46,13,33,3055,11,wallet,mobile,53.49,clothing,8,0,1,M,Tuesday,2.31,0
49739,32.07,8,57,526,11,credit_card,desktop,38.28,electronics,5,0,1,F,Thursday,38.82,0
49740,29.81,19,71,1007,19,credit_card,mobile,11.04,electronics,1,0,1,M,Sunday,31.75,0
49741,21.1,1,32,980,8,debit_card,mobile,45.86,clothing,1,0,1,M,Saturday,17.57,0
49742,16.02,1,21,3383,10,wallet,desktop,9.85,toys,4,0,1,F,Tuesday,11.37,0
49743,37.38,17,70,457,24,wallet,desktop,23.72,toys,2,0,1,F,Sunday,26.61,0
49744,7.05,6,64,3122,11,credit_card,desktop,9.41,clothing,1,0,1,M,Saturday,4.55,0
49745,77.95,1,51,1060,15,wallet,desktop,22.52,clothing,3,0,1,F,Sunday,50.07,0
49746,32.3,10,22,1535,12,credit_card,tablet,33.8,travel,3,0,1,M,Friday,28.56,0
49747,11.65,10,51,3217,18,paypal,desktop,0.68,groceries,2,1,1,M,Sunday,,0
49748,19.72,6,44,52,17,debit_card,mobile,23.31,groceries,6,0,1,M,Monday,22.35,0
49749,26.28,4,55,2947,13,credit_card,mobile,1.97,travel,2,0,0,M,Sunday,30.08,0
49750,7.53,18,46,677,21,credit_card,desktop,13.61,beauty,2,0,1,M,Saturday,7.63,0
49751,58.61,4,29,3162,10,credit_card,mobile,15.05,clothing,3,0,1,F,Tuesday,62.79,0
49752,78.69,2,42,2212,16,credit_card,mobile,0.96,beauty,3,0,0,,Saturday,108.42,0
49753,33.7,8,63,3240,11,credit_card,tablet,49.0,clothing,1,0,1,F,Thursday,25.0,0
49754,76.75,19,33,352,19,credit_card,mobile,3.93,home,3,0,1,F,Friday,69.72,0
49755,424.12,18,49,2719,18,credit_card,desktop,32.55,groceries,1,0,0,F,Monday,481.34,0
49756,4.58,1,49,2273,11,debit_card,tablet,24.53,clothing,2,0,1,M,Sunday,5.74,1
49757,31.56,9,52,3268,20,credit_card,tablet,20.44,electronics,1,0,1,M,Tuesday,28.91,0
49758,7.82,13,48,633,13,credit_card,desktop,14.83,travel,1,0,1,M,Sunday,7.33,0
49759,142.7,5,25,1566,16,credit_card,desktop,3.29,clothing,2,0,1,F,Thursday,196.17,1
49760,38.33,0,39,1797,19,debit_card,tablet,8.53,home,2,0,1,F,Sunday,28.6,0
49761,14.91,8,39,2607,12,credit_card,desktop,5.36,electronics,4,0,1,F,Wednesday,13.84,0
49762,23.1,3,54,3276,16,credit_card,mobile,4.65,digital_goods,2,0,1,M,Saturday,26.92,0
49763,114.01,9,28,1885,14,paypal,mobile,5.15,groceries,3,0,1,M,Saturday,119.13,0
49764,47.1,2,44,2439,19,credit_card,mobile,0.24,toys,2,0,1,F,Saturday,30.18,0
49765,53.46,23,43,3629,8,credit_card,mobile,13.35,beauty,2,0,1,M,Friday,72.86,0
49766,132.7,17,46,2383,12,debit_card,desktop,3.26,clothing,5,0,1,F,Thursday,162.23,0
49767,77.82,19,61,3122,18,credit_card,tablet,31.48,beauty,1,0,0,F,Sunday,54.48,0
49768,92.2,13,51,3346,16,debit_card,mobile,7.3,beauty,1,0,1,M,Monday,119.51,0
49769,26.41,21,65,2180,13,debit_card,mobile,4.12,home,2,0,1,M,Saturday,32.58,0
49770,3.15,3,71,2797,21,wallet,desktop,21.02,clothing,6,0,1,F,Monday,3.62,0
49771,33.23,13,55,511,21,credit_card,desktop,12.89,beauty,4,0,1,F,Thursday,27.97,0
49772,15.42,8,46,659,12,wallet,desktop,9.97,clothing,3,0,1,M,Tuesday,21.51,0
49773,65.93,15,43,2081,20,credit_card,desktop,10.03,clothing,3,0,1,F,Tuesday,43.91,0
49774,5.1,23,22,2517,16,debit_card,desktop,18.25,clothing,1,0,1,F,Friday,5.05,0
49775,68.6,9,37,2711,15,paypal,desktop,12.63,groceries,3,0,1,F,Thursday,45.33,1
49776,36.18,5,60,1272,11,credit_card,mobile,3.21,clothing,7,0,1,F,Saturday,45.4,1
49777,42.68,0,39,3631,15,credit_card,mobile,7.27,clothing,4,0,0,,Saturday,50.31,0
49778,55.63,0,31,232,14,debit_card,tablet,1.09,clothing,1,0,1,F,Monday,63.13,0
49779,29.12,12,59,3101,21,paypal,mobile,6.45,electronics,3,0,1,F,Monday,22.16,0
49780,21.48,0,55,173,13,debit_card,desktop,10.54,groceries,1,0,1,M,Tuesday,16.78,0
49781,93.22,16,65,1805,11,credit_card,desktop,12.77,clothing,3,0,1,F,Thursday,103.99,0
49782,54.23,22,46,2482,17,debit_card,tablet,12.22,clothing,4,0,1,M,Monday,54.21,0
49783,59.67,9,70,1113,19,credit_card,desktop,7.86,home,4,0,1,F,Thursday,66.97,0
49784,27.59,19,20,463,17,credit_card,mobile,13.99,travel,7,0,1,F,Friday,23.09,0
49785,33.43,20,34,3225,15,credit_card,mobile,1.61,groceries,3,0,1,F,Saturday,28.6,0
49786,29.57,4,50,3406,14,credit_card,tablet,7.82,groceries,4,0,1,F,Sunday,25.09,0
49787,5.24,11,19,2845,13,debit_card,mobile,0.04,electronics,1,0,1,M,Sunday,6.74,0
49788,7.53,14,44,2988,15,debit_card,mobile,4.45,clothing,6,0,1,F,Friday,7.22,0
49789,26.49,5,49,1646,17,credit_card,mobile,4.52,groceries,2,0,1,M,Monday,30.41,0
49790,4.58,15,73,1738,13,credit_card,desktop,71.68,clothing,4,0,0,F,Friday,6.3,0
49791,26.84,4,45,2347,9,debit_card,mobile,6.56,groceries,3,0,1,F,Saturday,23.64,0
49792,12.25,20,51,926,18,debit_card,desktop,2.64,digital_goods,4,0,1,M,Sunday,16.57,0
49793,23482.9,17,29,3276,13,paypal,mobile,6.57,digital_goods,3,0,1,F,Saturday,22.46,0
49794,35.52,10,67,110,16,debit_card,mobile,19.07,beauty,4,0,1,M,Friday,46.92,0
49795,4.67,13,24,1037,17,debit_card,desktop,24.65,home,4,1,1,M,Saturday,,0
49796,41.47,2,46,924,12,credit_card,mobile,16.66,electronics,1,0,0,F,Wednesday,53.17,0
49797,19.11,5,41,3022,14,debit_card,mobile,3.83,clothing,1,0,1,F,Tuesday,21.92,0
49798,2.94,0,19,2522,10,debit_card,tablet,20.62,digital_goods,2,0,1,M,Tuesday,2.9,0
49799,18.9,23,22,3261,15,debit_card,mobile,19.85,groceries,2,0,1,M,Wednesday,21.06,0
49800,43.8,1,44,483,8,debit_card,desktop,3.41,beauty,4,0,1,M,Tuesday,47.26,0
49801,19.97,13,57,3206,15,credit_card,mobile,31.79,groceries,2,0,1,Other,Monday,23.81,0
49802,18.79,8,38,1225,17,paypal,mobile,3.94,home,3,0,1,F,Sunday,21.71,0
49803,34.95,4,62,62,18,credit_card,mobile,6.64,groceries,3,0,0,M,Tuesday,37.56,0
49804,18.56,7,32,826,16,credit_card,desktop,33.36,toys,6,0,1,F,Saturday,13.09,0
49805,22.94,1,38,394,18,credit_card,desktop,2.38,electronics,1,0,0,M,Sunday,29.96,0
49806,7.95,0,72,568,10,paypal,desktop,6.73,clothing,4,0,1,M,Sunday,10.59,0
49807,17.84,8,70,1012,18,wallet,desktop,4.04,beauty,2,0,1,F,Saturday,22.26,0
49808,197.17,18,30,2260,20,wallet,desktop,9.9,electronics,3,1,1,F,Thursday,,0
49809,35.82,9,52,660,17,debit_card,desktop,6.13,toys,2,0,1,M,Monday,34.38,0
49810,39.22,21,64,2819,13,debit_card,mobile,7.43,digital_goods,4,1,1,F,Thursday,,0
49811,15.76,8,67,2924,19,credit_card,desktop,4.54,home,3,0,1,M,Thursday,12.53,0
49812,20.19,2,41,1140,17,paypal,mobile,4.95,digital_goods,2,0,1,M,Saturday,18.0,0
49813,23.84,15,30,646,16,credit_card,desktop,17.99,digital_goods,3,0,1,F,Monday,29.37,0
49814,71.82,2,57,1954,20,debit_card,tablet,57.03,digital_goods,1,0,1,,Wednesday,87.02,0
49815,99.37,22,21,1140,9,wallet,desktop,32.73,groceries,3,0,1,M,Sunday,93.08,0
49816,19.02,13,26,522,23,credit_card,mobile,1.95,clothing,6,0,1,F,Monday,17.74,0
49817,29.27,9,58,2786,14,credit_card,desktop,13.7,electronics,4,0,1,F,Thursday,23.51,0
49818,23.69,12,69,297,22,credit_card,mobile,8.82,digital_goods,7,0,1,F,Monday,14.75,0
49819,64.22,2,34,599,20,debit_card,desktop,7.76,digital_goods,3,0,1,M,Friday,78.18,0
49820,47.87,8,48,2934,14,credit_card,desktop,3.61,toys,1,1,1,Other,Friday,,0
49821,27.39,0,74,1691,19,credit_card,mobile,17.36,groceries,3,0,1,F,Thursday,23.96,0
49822,82.24,16,32,101,19,debit_card,tablet,1.5,beauty,5,0,1,M,Friday,88.45,0
49823,50.31,19,22,1530,17,credit_card,mobile,9.65,home,1,0,1,F,Friday,64.41,0
49824,13.86,15,55,1266,20,wallet,mobile,3.94,groceries,3,0,1,F,Sunday,18.23,0
49825,30.21,8,42,2019,12,credit_card,desktop,9.93,toys,4,0,1,F,Wednesday,30.6,0
49826,25.12,17,44,415,24,credit_card,desktop,10.0,travel,2,0,1,M,Sunday,18.16,0
49827,11.16,7,40,2919,15,credit_card,desktop,28.52,groceries,4,0,0,F,Tuesday,9.41,0
